dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_bin,atemp_bin,hum_bin,windspeed_bin
2011-01-08,Springer,2011,January,11AM,No,Saturday,Weekend,Mist,8.200000000000001,9.09,69.0,26.0027,2,60,62,Very Cold,Very Cold,High,Normal
2011-01-08,Springer,2011,January,12PM,No,Saturday,Weekend,Mist,8.200000000000001,9.09,59.0,23.9994,8,90,98,Very Cold,Very Cold,Normal,Normal
2011-01-08,Springer,2011,January,1PM,No,Saturday,Weekend,Clear,8.200000000000001,9.09,44.0,22.0028,7,95,102,Very Cold,Very Cold,Normal,Low
2011-01-08,Springer,2011,January,2PM,No,Saturday,Weekend,Clear,8.200000000000001,8.334999999999999,32.0,32.9975,12,83,95,Very Cold,Very Cold,Low,Normal
2011-01-08,Springer,2011,January,3PM,No,Saturday,Weekend,Clear,8.200000000000001,8.334999999999999,32.0,30.002599999999997,5,69,74,Very Cold,Very Cold,Low,Normal
2011-01-08,Springer,2011,January,4PM,No,Saturday,Weekend,Clear,7.38,6.819999999999999,28.999999999999996,30.002599999999997,8,68,76,Very Cold,Very Cold,Low,Normal
2011-01-08,Springer,2011,January,5PM,No,Saturday,Weekend,Clear,6.5600000000000005,6.0600000000000005,37.0,36.9974,5,64,69,Very Cold,Very Cold,Low,High
2011-01-08,Springer,2011,January,6PM,No,Saturday,Weekend,Clear,5.74,6.0600000000000005,39.0,19.999499999999998,3,52,55,Very Cold,Very Cold,Low,Low
2011-01-08,Springer,2011,January,7PM,No,Saturday,Weekend,Clear,5.74,6.0600000000000005,36.0,16.997899999999998,4,26,30,Very Cold,Very Cold,Low,Low
2011-01-08,Springer,2011,January,8PM,No,Saturday,Weekend,Clear,4.92,6.0600000000000005,36.0,16.997899999999998,0,28,28,Very Cold,Very Cold,Low,Low
2011-01-08,Springer,2011,January,9PM,No,Saturday,Weekend,Clear,4.92,5.305,39.0,23.9994,2,35,37,Very Cold,Very Cold,Low,Normal
2011-01-08,Springer,2011,January,10PM,No,Saturday,Weekend,Clear,4.92,5.305,36.0,26.0027,1,33,34,Very Cold,Very Cold,Low,Normal
2011-01-08,Springer,2011,January,11PM,No,Saturday,Weekend,Clear,4.1000000000000005,3.0300000000000002,39.0,30.002599999999997,0,22,22,Very Cold,Very Cold,Low,Normal
2011-01-09,Springer,2011,January,12AM,No,Sunday,Weekend,Clear,4.1000000000000005,3.7900000000000005,42.0,26.0027,1,24,25,Very Cold,Very Cold,Normal,Normal
2011-01-09,Springer,2011,January,1AM,No,Sunday,Weekend,Clear,4.1000000000000005,3.0300000000000002,42.0,31.0009,0,12,12,Very Cold,Very Cold,Normal,Normal
2011-01-09,Springer,2011,January,2AM,No,Sunday,Weekend,Clear,4.1000000000000005,3.0300000000000002,46.0,31.0009,0,11,11,Very Cold,Very Cold,Normal,Normal
2011-01-09,Springer,2011,January,3AM,No,Sunday,Weekend,Clear,4.1000000000000005,3.7900000000000005,46.0,27.999299999999998,0,4,4,Very Cold,Very Cold,Normal,Normal
2011-01-09,Springer,2011,January,4AM,No,Sunday,Weekend,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,5AM,No,Sunday,Weekend,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,0,1,1,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,6AM,No,Sunday,Weekend,Clear,4.1000000000000005,4.545,49.0,19.0012,0,1,1,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,7AM,No,Sunday,Weekend,Clear,3.2800000000000002,4.545,53.0,12.998000000000001,1,5,6,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,8AM,No,Sunday,Weekend,Clear,4.1000000000000005,4.545,49.0,19.0012,0,10,10,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,9AM,No,Sunday,Weekend,Clear,4.92,3.7900000000000005,46.0,35.0008,0,19,19,Very Cold,Very Cold,Normal,High
2011-01-09,Springer,2011,January,10AM,No,Sunday,Weekend,Clear,5.74,5.305,43.0,26.0027,0,49,49,Very Cold,Very Cold,Normal,Normal
2011-01-09,Springer,2011,January,11AM,No,Sunday,Weekend,Clear,6.5600000000000005,6.0600000000000005,40.0,35.0008,2,47,49,Very Cold,Very Cold,Low,High
2011-01-09,Springer,2011,January,12PM,No,Sunday,Weekend,Clear,7.38,6.819999999999999,37.0,30.002599999999997,4,79,83,Very Cold,Very Cold,Low,Normal
2011-01-09,Springer,2011,January,1PM,No,Sunday,Weekend,Clear,8.200000000000001,8.334999999999999,34.0,30.002599999999997,6,69,75,Very Cold,Very Cold,Low,Normal
2011-01-09,Springer,2011,January,2PM,No,Sunday,Weekend,Clear,9.02,9.09,32.0,31.0009,8,64,72,Cold,Very Cold,Low,Normal
2011-01-09,Springer,2011,January,3PM,No,Sunday,Weekend,Clear,9.02,9.85,35.0,23.9994,5,77,82,Cold,Very Cold,Low,Normal
2011-01-09,Springer,2011,January,4PM,No,Sunday,Weekend,Clear,8.200000000000001,8.334999999999999,34.0,30.002599999999997,13,79,92,Very Cold,Very Cold,Low,Normal
2011-01-09,Springer,2011,January,5PM,No,Sunday,Weekend,Clear,7.38,7.575,37.0,26.0027,3,59,62,Very Cold,Very Cold,Low,Normal
2011-01-09,Springer,2011,January,6PM,No,Sunday,Weekend,Clear,6.5600000000000005,6.819999999999999,40.0,22.0028,4,44,48,Very Cold,Very Cold,Low,Low
2011-01-09,Springer,2011,January,7PM,No,Sunday,Weekend,Clear,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,8PM,No,Sunday,Weekend,Clear,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,9PM,No,Sunday,Weekend,Clear,5.74,5.305,46.0,27.999299999999998,1,19,20,Very Cold,Very Cold,Normal,Normal
2011-01-09,Springer,2011,January,10PM,No,Sunday,Weekend,Clear,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,Very Cold,Very Cold,Normal,Low
2011-01-09,Springer,2011,January,11PM,No,Sunday,Weekend,Clear,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,12AM,No,Monday,Weekday,Clear,4.92,6.0600000000000005,50.0,19.0012,2,3,5,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,1AM,No,Monday,Weekday,Clear,4.92,6.0600000000000005,50.0,19.0012,1,0,1,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,2AM,No,Monday,Weekday,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,3AM,No,Monday,Weekday,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,4AM,No,Monday,Weekday,Clear,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,Very Cold,Very Cold,Normal,Very Low
2011-01-10,Springer,2011,January,5AM,No,Monday,Weekday,Clear,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,6AM,No,Monday,Weekday,Clear,4.92,6.0600000000000005,50.0,19.0012,0,31,31,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,7AM,No,Monday,Weekday,Clear,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,8AM,No,Monday,Weekday,Mist,4.92,6.0600000000000005,50.0,19.0012,4,184,188,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,9AM,No,Monday,Weekday,Mist,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,10AM,No,Monday,Weekday,Mist,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,11AM,No,Monday,Weekday,Mist,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,12PM,No,Monday,Weekday,Mist,8.200000000000001,9.09,40.0,19.0012,5,47,52,Very Cold,Very Cold,Low,Low
2011-01-10,Springer,2011,January,1PM,No,Monday,Weekday,Mist,8.200000000000001,9.09,40.0,19.0012,4,50,54,Very Cold,Very Cold,Low,Low
2011-01-10,Springer,2011,January,2PM,No,Monday,Weekday,Mist,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,Very Cold,Very Cold,Low,Low
2011-01-10,Springer,2011,January,3PM,No,Monday,Weekday,Mist,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,Very Cold,Very Cold,Low,Low
2011-01-10,Springer,2011,January,4PM,No,Monday,Weekday,Clear,8.200000000000001,10.605,40.0,8.9981,4,70,74,Very Cold,Cold,Low,Very Low
2011-01-10,Springer,2011,January,5PM,No,Monday,Weekday,Clear,8.200000000000001,11.365,40.0,7.0015,4,174,178,Very Cold,Cold,Low,Very Low
2011-01-10,Springer,2011,January,6PM,No,Monday,Weekday,Clear,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,Very Cold,Very Cold,Low,Low
2011-01-10,Springer,2011,January,7PM,No,Monday,Weekday,Clear,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,Very Cold,Very Cold,Normal,Very Low
2011-01-10,Springer,2011,January,8PM,No,Monday,Weekday,Clear,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,Very Cold,Very Cold,Normal,Very Low
2011-01-10,Springer,2011,January,9PM,No,Monday,Weekday,Clear,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,Very Cold,Very Cold,Normal,Low
2011-01-10,Springer,2011,January,10PM,No,Monday,Weekday,Clear,5.74,7.575,59.0,11.0014,2,22,24,Very Cold,Very Cold,Normal,Very Low
2011-01-10,Springer,2011,January,11PM,No,Monday,Weekday,Clear,5.74,7.575,59.0,11.0014,0,18,18,Very Cold,Very Cold,Normal,Very Low
2011-01-11,Springer,2011,January,12AM,No,Tuesday,Weekday,Clear,5.74,8.334999999999999,59.0,7.0015,2,10,12,Very Cold,Very Cold,Normal,Very Low
2011-01-11,Springer,2011,January,1AM,No,Tuesday,Weekday,Clear,5.74,7.575,59.0,11.0014,0,3,3,Very Cold,Very Cold,Normal,Very Low
2011-01-11,Springer,2011,January,2AM,No,Tuesday,Weekday,Mist,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,Very Cold,Very Cold,Normal,Low
2011-01-11,Springer,2011,January,5AM,No,Tuesday,Weekday,Mist,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,Very Cold,Very Cold,Normal,Very Low
2011-01-11,Springer,2011,January,6AM,No,Tuesday,Weekday,Mist,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,Very Cold,Very Cold,Normal,Very Low
2011-01-11,Springer,2011,January,7AM,No,Tuesday,Weekday,Mist,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,Very Cold,Cold,Normal,Very Low
2011-01-11,Springer,2011,January,8AM,No,Tuesday,Weekday,Mist,7.38,10.605,51.0,6.0032,3,214,217,Very Cold,Cold,Normal,Very Low
2011-01-11,Springer,2011,January,9AM,No,Tuesday,Weekday,Mist,7.38,9.85,51.0,11.0014,3,127,130,Very Cold,Very Cold,Normal,Very Low
2011-01-11,Springer,2011,January,10AM,No,Tuesday,Weekday,Mist,8.200000000000001,10.605,51.0,11.0014,3,51,54,Very Cold,Cold,Normal,Very Low
2011-01-11,Springer,2011,January,11AM,No,Tuesday,Weekday,Mist,8.200000000000001,10.605,47.0,8.9981,4,31,35,Very Cold,Cold,Normal,Very Low
2011-01-11,Springer,2011,January,12PM,No,Tuesday,Weekday,Mist,8.200000000000001,11.365,51.0,7.0015,2,55,57,Very Cold,Cold,Normal,Very Low
2011-01-11,Springer,2011,January,1PM,No,Tuesday,Weekday,Mist,8.200000000000001,11.365,59.0,6.0032,6,46,52,Very Cold,Cold,Normal,Very Low
2011-01-11,Springer,2011,January,2PM,No,Tuesday,Weekday,Mist,8.200000000000001,11.365,59.0,6.0032,3,60,63,Very Cold,Cold,Normal,Very Low
2011-01-11,Springer,2011,January,3PM,No,Tuesday,Weekday,Mist,6.5600000000000005,9.85,80.0,6.0032,2,45,47,Very Cold,Very Cold,High,Very Low
2011-01-11,Springer,2011,January,4PM,No,Tuesday,Weekday,Mist,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,Very Cold,Very Cold,Very High,Low
2011-01-11,Springer,2011,January,5PM,No,Tuesday,Weekday,Mist,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,Very Cold,Very Cold,Very High,Low
2011-01-11,Springer,2011,January,6PM,No,Tuesday,Weekday,Light Snow,6.5600000000000005,9.09,93.0,7.0015,1,94,95,Very Cold,Very Cold,Very High,Very Low
2011-01-11,Springer,2011,January,7PM,No,Tuesday,Weekday,Light Snow,6.5600000000000005,11.365,93.0,0.0,0,51,51,Very Cold,Cold,Very High,Very Low
2011-01-11,Springer,2011,January,8PM,No,Tuesday,Weekday,Light Snow,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,Very Cold,Very Cold,Very High,Low
2011-01-11,Springer,2011,January,9PM,No,Tuesday,Weekday,Light Snow,6.5600000000000005,9.85,86.0,6.0032,0,20,20,Very Cold,Very Cold,Very High,Very Low
2011-01-11,Springer,2011,January,10PM,No,Tuesday,Weekday,Light Snow,6.5600000000000005,9.09,93.0,7.0015,1,28,29,Very Cold,Very Cold,Very High,Very Low
2011-01-11,Springer,2011,January,11PM,No,Tuesday,Weekday,Light Snow,6.5600000000000005,9.85,93.0,6.0032,1,18,19,Very Cold,Very Cold,Very High,Very Low
2011-01-12,Springer,2011,January,12AM,No,Wednesday,Weekday,Mist,6.5600000000000005,9.85,86.0,6.0032,0,7,7,Very Cold,Very Cold,Very High,Very Low
2011-01-12,Springer,2011,January,1AM,No,Wednesday,Weekday,Mist,6.5600000000000005,9.09,86.0,7.0015,0,6,6,Very Cold,Very Cold,Very High,Very Low
2011-01-12,Springer,2011,January,2AM,No,Wednesday,Weekday,Clear,5.74,7.575,86.0,8.9981,0,1,1,Very Cold,Very Cold,Very High,Very Low
2011-01-12,Springer,2011,January,5AM,No,Wednesday,Weekday,Clear,5.74,7.575,86.0,11.0014,0,5,5,Very Cold,Very Cold,Very High,Very Low
2011-01-12,Springer,2011,January,6AM,No,Wednesday,Weekday,Clear,4.92,7.575,93.0,8.9981,0,16,16,Very Cold,Very Cold,Very High,Very Low
2011-01-12,Springer,2011,January,7AM,No,Wednesday,Weekday,Clear,5.74,7.575,69.0,8.9981,0,54,54,Very Cold,Very Cold,High,Very Low
2011-01-12,Springer,2011,January,8AM,No,Wednesday,Weekday,Clear,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,Very Cold,Very Cold,Normal,Very Low
2011-01-12,Springer,2011,January,9AM,No,Wednesday,Weekday,Clear,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,Very Cold,Very Cold,Normal,Low
2011-01-12,Springer,2011,January,10AM,No,Wednesday,Weekday,Clear,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,Very Cold,Very Cold,Normal,Low
2011-01-12,Springer,2011,January,11AM,No,Wednesday,Weekday,Clear,8.200000000000001,9.09,51.0,26.0027,3,32,35,Very Cold,Very Cold,Normal,Normal
2011-01-12,Springer,2011,January,12PM,No,Wednesday,Weekday,Clear,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,Very Cold,Very Cold,Normal,High
2011-01-12,Springer,2011,January,1PM,No,Wednesday,Weekday,Clear,9.02,9.85,44.0,23.9994,0,49,49,Cold,Very Cold,Normal,Normal
2011-01-12,Springer,2011,January,2PM,No,Wednesday,Weekday,Clear,8.200000000000001,9.09,47.0,22.0028,0,44,44,Very Cold,Very Cold,Normal,Low
2011-01-12,Springer,2011,January,3PM,No,Wednesday,Weekday,Clear,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,Very Cold,Very Cold,Normal,Normal
2011-01-12,Springer,2011,January,4PM,No,Wednesday,Weekday,Clear,9.02,9.85,44.0,22.0028,5,63,68,Cold,Very Cold,Normal,Low
2011-01-12,Springer,2011,January,5PM,No,Wednesday,Weekday,Clear,8.200000000000001,9.09,47.0,23.9994,0,139,139,Very Cold,Very Cold,Normal,Normal
2011-01-12,Springer,2011,January,6PM,No,Wednesday,Weekday,Clear,8.200000000000001,7.575,47.0,35.0008,2,135,137,Very Cold,Very Cold,Normal,High
2011-01-12,Springer,2011,January,7PM,No,Wednesday,Weekday,Clear,7.38,7.575,47.0,27.999299999999998,1,82,83,Very Cold,Very Cold,Normal,Normal
2011-01-12,Springer,2011,January,8PM,No,Wednesday,Weekday,Clear,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,Very Cold,Very Cold,Normal,Low
2011-01-12,Springer,2011,January,9PM,No,Wednesday,Weekday,Clear,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,Very Cold,Very Cold,Normal,Low
2011-01-12,Springer,2011,January,10PM,No,Wednesday,Weekday,Clear,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,Very Cold,Very Cold,Normal,Normal
2011-01-12,Springer,2011,January,11PM,No,Wednesday,Weekday,Clear,5.74,5.305,59.0,27.999299999999998,1,19,20,Very Cold,Very Cold,Normal,Normal
2011-01-13,Springer,2011,January,12AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,59.0,19.0012,1,6,7,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,1AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,50.0,19.0012,0,2,2,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,2AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,50.0,23.9994,0,2,2,Very Cold,Very Cold,Normal,Normal
2011-01-13,Springer,2011,January,3AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,50.0,22.0028,0,3,3,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,4AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,5AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,6AM,No,Thursday,Weekday,Clear,4.92,7.575,54.0,8.9981,0,28,28,Very Cold,Very Cold,Normal,Very Low
2011-01-13,Springer,2011,January,7AM,No,Thursday,Weekday,Clear,4.92,7.575,54.0,8.9981,0,72,72,Very Cold,Very Cold,Normal,Very Low
2011-01-13,Springer,2011,January,8AM,No,Thursday,Weekday,Clear,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,9AM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,50.0,22.0028,2,137,139,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,10AM,No,Thursday,Weekday,Mist,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,Very Cold,Very Cold,Normal,Normal
2011-01-13,Springer,2011,January,11AM,No,Thursday,Weekday,Mist,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,Very Cold,Very Cold,Normal,Normal
2011-01-13,Springer,2011,January,12PM,No,Thursday,Weekday,Clear,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,Very Cold,Very Cold,Normal,Normal
2011-01-13,Springer,2011,January,1PM,No,Thursday,Weekday,Clear,9.02,9.85,41.0,30.002599999999997,2,81,83,Cold,Very Cold,Normal,Normal
2011-01-13,Springer,2011,January,2PM,No,Thursday,Weekday,Clear,9.02,9.85,41.0,26.0027,3,39,42,Cold,Very Cold,Normal,Normal
2011-01-13,Springer,2011,January,3PM,No,Thursday,Weekday,Clear,9.84,10.605,38.0,19.999499999999998,5,55,60,Cold,Cold,Low,Low
2011-01-13,Springer,2011,January,4PM,No,Thursday,Weekday,Clear,9.84,10.605,38.0,23.9994,2,76,78,Cold,Cold,Low,Normal
2011-01-13,Springer,2011,January,5PM,No,Thursday,Weekday,Clear,8.200000000000001,9.09,40.0,19.0012,4,158,162,Very Cold,Very Cold,Low,Low
2011-01-13,Springer,2011,January,6PM,No,Thursday,Weekday,Clear,8.200000000000001,9.09,40.0,22.0028,3,141,144,Very Cold,Very Cold,Low,Low
2011-01-13,Springer,2011,January,7PM,No,Thursday,Weekday,Clear,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,8PM,No,Thursday,Weekday,Clear,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,9PM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,10PM,No,Thursday,Weekday,Clear,5.74,6.0600000000000005,46.0,22.0028,0,30,30,Very Cold,Very Cold,Normal,Low
2011-01-13,Springer,2011,January,11PM,No,Thursday,Weekday,Clear,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,Very Cold,Very Cold,Normal,Low
2011-01-14,Springer,2011,January,12AM,No,Friday,Weekday,Clear,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,Very Cold,Very Cold,Normal,Low
2011-01-14,Springer,2011,January,1AM,No,Friday,Weekday,Clear,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,Very Cold,Very Cold,Normal,Very Low
2011-01-14,Springer,2011,January,2AM,No,Friday,Weekday,Clear,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,Very Cold,Very Cold,Normal,Very Low
2011-01-14,Springer,2011,January,3AM,No,Friday,Weekday,Clear,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,Very Cold,Very Cold,Normal,Very Low
2011-01-14,Springer,2011,January,5AM,No,Friday,Weekday,Clear,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,Very Cold,Very Cold,Normal,Very Low
2011-01-14,Springer,2011,January,6AM,No,Friday,Weekday,Clear,4.1000000000000005,9.09,54.0,0.0,0,17,17,Very Cold,Very Cold,Normal,Very Low
2011-01-14,Springer,2011,January,7AM,No,Friday,Weekday,Clear,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,Very Cold,Very Cold,High,Very Low
2011-01-14,Springer,2011,January,8AM,No,Friday,Weekday,Clear,4.92,8.334999999999999,68.0,0.0,2,156,158,Very Cold,Very Cold,High,Very Low
2011-01-14,Springer,2011,January,9AM,No,Friday,Weekday,Clear,5.74,7.575,69.0,8.9981,0,117,117,Very Cold,Very Cold,High,Very Low
2011-01-14,Springer,2011,January,10AM,No,Friday,Weekday,Clear,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,Very Cold,Very Cold,Normal,Low
2011-01-14,Springer,2011,January,11AM,No,Friday,Weekday,Clear,7.38,8.334999999999999,51.0,19.0012,6,47,53,Very Cold,Very Cold,Normal,Low
2011-01-14,Springer,2011,January,12PM,No,Friday,Weekday,Clear,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,Very Cold,Very Cold,Normal,Low
2011-01-14,Springer,2011,January,1PM,No,Friday,Weekday,Clear,9.02,9.85,37.0,26.0027,4,73,77,Cold,Very Cold,Low,Normal
2011-01-14,Springer,2011,January,2PM,No,Friday,Weekday,Clear,9.02,10.605,41.0,19.0012,5,59,64,Cold,Cold,Normal,Low
2011-01-14,Springer,2011,January,3PM,No,Friday,Weekday,Clear,9.84,12.120000000000001,38.0,11.0014,9,59,68,Cold,Cold,Low,Very Low
2011-01-14,Springer,2011,January,4PM,No,Friday,Weekday,Clear,9.02,12.120000000000001,41.0,7.0015,3,87,90,Cold,Cold,Normal,Very Low
2011-01-14,Springer,2011,January,5PM,No,Friday,Weekday,Clear,9.02,11.365,41.0,11.0014,4,155,159,Cold,Cold,Normal,Very Low
2011-01-14,Springer,2011,January,6PM,No,Friday,Weekday,Clear,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,Very Cold,Cold,Normal,Very Low
2011-01-14,Springer,2011,January,7PM,No,Friday,Weekday,Clear,6.5600000000000005,9.85,59.0,6.0032,3,89,92,Very Cold,Very Cold,Normal,Very Low
2011-01-14,Springer,2011,January,8PM,No,Friday,Weekday,Clear,7.38,12.120000000000001,59.0,0.0,0,68,68,Very Cold,Cold,Normal,Very Low
2011-01-14,Springer,2011,January,9PM,No,Friday,Weekday,Clear,6.5600000000000005,11.365,69.0,0.0,4,48,52,Very Cold,Cold,High,Very Low
2011-01-14,Springer,2011,January,10PM,No,Friday,Weekday,Mist,6.5600000000000005,11.365,69.0,0.0,2,34,36,Very Cold,Cold,High,Very Low
2011-01-14,Springer,2011,January,11PM,No,Friday,Weekday,Mist,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,Very Cold,Cold,Normal,Very Low
